kernel  ,gamma  ,  degree,  C,   tol,  cp_train_mse,  cp_test_mse,  cp_train_mae,  cp_test_mae,  cp_time,     cp_gap,   cp_x,  cp_iter,  gvpm_train_mse,  gvpm_test_mse,  gvpm_train_mae,  gvpm_test_mae,  gvpm_time,   gvpm_gap,  gvpm_x,  gvpm_iter,ls          ,  a_min,    a_max,  n_min,  lam_low,stopping_rule  ,  proj_tol
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.152142,0.266838,14.2749,7,0.0188405,0.00649437,0.0153047,0.000430852,0.266656,0.147698,14.2528,166,exact       ,1,100,4,0.001,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.139588,0.266838,14.2749,7,0.0189538,0.00661976,0.0158771,0.000431121,0.289454,0.155746,14.1919,165,exact       ,1,100,4,0.001,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.159714,0.266838,14.2749,7,0.0189904,0.00650319,0.0152849,0.000428213,0.289508,0.151015,14.2285,166,exact       ,1,100,4,0.001,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.138679,0.266838,14.2749,7,0.0187368,0.00649143,0.0154325,0.000436164,0.213659,0.143542,14.2822,160,exact       ,1,100,8,0.1,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.141679,0.266838,14.2749,7,0.018885,0.00661215,0.015816,0.000432424,0.243106,0.149753,14.2358,165,exact       ,1,100,8,0.1,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.159755,0.266838,14.2749,7,0.0186397,0.00660709,0.0156155,0.00042218,0.258317,0.154684,14.1978,163,exact       ,1,100,8,0.1,d              ,0.0001
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.145024,0.266838,14.2749,7,0.0187078,0.00660944,0.0156434,0.000422399,0.273766,0.156444,14.1856,163,exact       ,1,100,8,0.1,d              ,1.00E-06
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.141023,0.266838,14.2749,7,0.0187368,0.00649143,0.0154325,0.000436164,0.223369,0.143542,14.2822,160,exact       ,1,100,8,0.01,d              ,0.1
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.147551,0.266838,14.2749,7,0.018885,0.00661215,0.015816,0.000432424,0.241033,0.149753,14.2358,165,exact       ,1,100,8,0.01,d              ,0.01
rbf     ,auto   ,1,1,0.1,0.0183961,0.00640231,0.0152992,0.000477125,0.165681,0.266838,14.2749,7,0.0186397,0.00660709,0.0156155,0.00042218,0.297611,0.154684,14.1978,163,exact       ,1,100,8,0.01,d              ,0.0001
