Kernel  	  C	  eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse  	  train avg mae	  train std mae	  test avg mae	  test std mae
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.971284	              0	      0.947102	0.0           	       0.860588	              0	      0.846557	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.02856 	              0	      1.04    	0.0           	       0.886649	              0	      0.883191	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.604237	              0	      0.602968	0.0           	       0.610922	              0	      0.610127	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.09466 	              0	      1.09391 	0.0           	       0.793528	              0	      0.791418	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.01908 	              0	      1.07691 	0.0           	       0.878481	              0	      0.920076	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.20185 	              0	      1.22614 	0.0           	       0.963086	              0	      0.979579	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.87788 	              0	      0.938301	0.0           	       0.803591	              0	      0.829846	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.915195	              0	      0.922162	0.0           	       0.829575	              0	      0.83454 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.79067 	              0	      0.871067	0.0           	       0.720908	              0	      0.745433	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.91272 	              0	      0.941011	0.0           	       0.821947	              0	      0.842205	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.804932	              0	      0.764435	0.0           	       0.725768	              0	      0.70786 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.863459	              0	      0.872787	0.0           	       0.79825 	              0	      0.796004	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.853144	              0	      0.90715 	0.0           	       0.741486	              0	      0.752634	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.884514	              0	      0.885825	0.0           	       0.682052	              0	      0.676998	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.07511 	              0	      1.07653 	0.0           	       0.91148 	              0	      0.905653	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.793649	              0	      0.780738	0.0           	       0.726465	              0	      0.726501	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.970607	              0	      1.1274  	0.0           	       0.714314	              0	      0.78712 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.724545	              0	      0.718403	0.0           	       0.678142	              0	      0.663405	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.29704 	              0	      1.30555 	0.0           	       0.995609	              0	      0.991476	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.825606	              0	      0.818175	0.0           	       0.780428	              0	      0.763559	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.772989	              0	      0.78402 	0.0           	       0.621966	              0	      0.622078	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.03564 	              0	      0.985937	0.0           	       0.882776	              0	      0.871435	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.824564	              0	      0.88317 	0.0           	       0.755734	              0	      0.792489	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.944166	              0	      0.961438	0.0           	       0.844938	              0	      0.859354	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.12244 	              0	      1.15829 	0.0           	       0.923797	              0	      0.946656	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.804342	              0	      0.701246	0.0           	       0.726369	              0	      0.680079	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.851264	              0	      0.879904	0.0           	       0.795606	              0	      0.811476	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.05168 	              0	      1.022   	0.0           	       0.898341	              0	      0.879378	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.798891	              0	      0.742631	0.0           	       0.752035	              0	      0.733603	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.804203	              0	      0.784209	0.0           	       0.725819	              0	      0.718991	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.825402	              0	      0.864322	0.0           	       0.666078	              0	      0.661787	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.737104	              0	      0.75281 	0.0           	       0.638189	              0	      0.670267	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.84898 	              0	      0.88891 	0.0           	       0.786269	              0	      0.799511	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.897579	              0	      0.894608	0.0           	       0.665757	              0	      0.672358	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.09717 	              0	      1.08841 	0.0           	       0.919806	              0	      0.902391	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.12017 	              0	      1.25337 	0.0           	       0.802079	              0	      0.84069 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.872244	              0	      0.873982	0.0           	       0.749617	              0	      0.737989	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.08341 	              0	      1.10007 	0.0           	       0.859326	              0	      0.885824	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.19202 	              0	      1.23316 	0.0           	       0.952911	              0	      0.974101	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.758327	              0	      0.775358	0.0           	       0.728088	              0	      0.737221	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.00573 	              0	      1.01623 	0.0           	       0.878821	              0	      0.883564	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.797297	              0	      0.800416	0.0           	       0.743328	              0	      0.744189	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.824451	              0	      0.847058	0.0           	       0.758261	              0	      0.766505	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.892156	              0	      0.882259	0.0           	       0.803162	              0	      0.79494 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.09724 	              0	      1.00064 	0.0           	       0.919186	              0	      0.859065	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.02687 	              0	      1.05387 	0.0           	       0.878195	              0	      0.892146	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.821553	              0	      0.859601	0.0           	       0.764549	              0	      0.783073	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.675812	              0	      0.737631	0.0           	       0.646543	              0	      0.669424	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.891565	              0	      0.898048	0.0           	       0.800705	              0	      0.808734	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.01662 	              0	      1.0142  	0.0           	       0.878508	              0	      0.866147	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.00714 	              0	      0.998524	0.0           	       0.878022	              0	      0.872188	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.730795	              0	      0.785519	0.0           	       0.638899	              0	      0.66362 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.14348 	              0	      1.1492  	0.0           	       0.932137	              0	      0.936264	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.0047  	              0	      1.00991 	0.0           	       0.705376	              0	      0.69086 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.72867 	              0	      0.77042 	0.0           	       0.675644	              0	      0.698859	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.798225	              0	      0.784457	0.0           	       0.725129	              0	      0.725508	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.39066 	              0	      1.41857 	0.0           	       0.949646	              0	      0.961887	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.954968	              0	      0.9679  	0.0           	       0.729073	              0	      0.730845	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.907942	              0	      0.874053	0.0           	       0.823195	              0	      0.81647 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.935116	              0	      0.86679 	0.0           	       0.707015	              0	      0.691351	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.860342	              0	      0.983199	0.0           	       0.634909	              0	      0.682425	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.949487	              0	      0.930584	0.0           	       0.851771	              0	      0.840283	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.840592	              0	      0.898463	0.0           	       0.671689	              0	      0.685046	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.942302	              0	      1.01572 	0.0           	       0.683838	              0	      0.721983	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.91975 	              0	      0.895187	0.0           	       0.685167	              0	      0.674778	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.13824 	              0	      1.14109 	0.0           	       0.750999	              0	      0.755795	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.11446 	              0	      1.14832 	0.0           	       0.925184	              0	      0.933743	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.798814	              0	      0.832335	0.0           	       0.757842	              0	      0.780688	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.802314	              0	      0.776212	0.0           	       0.73162 	              0	      0.713942	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.09547 	              0	      1.10198 	0.0           	       0.915623	              0	      0.924734	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.866344	              0	      0.903836	0.0           	       0.745857	              0	      0.752321	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.01282 	              0	      1.03615 	0.0           	       0.877353	              0	      0.890461	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.978475	              0	      0.937964	0.0           	       0.864712	              0	      0.853224	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.94397 	              0	      0.876648	0.0           	       0.696662	              0	      0.672879	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.911376	              0	      0.890788	0.0           	       0.814658	              0	      0.806753	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.19403 	              0	      1.26388 	0.0           	       0.956752	              0	      1.00191 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.95954 	              0	      1.02693 	0.0           	       0.851995	              0	      0.894882	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.84176 	              0	      0.786156	0.0           	       0.672652	              0	      0.650437	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.27838 	              0	      1.30498 	0.0           	       0.992133	              0	      1.00674 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.955782	              0	      1.04122 	0.0           	       0.847153	              0	      0.891706	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.07139 	              0	      1.06726 	0.0           	       0.817761	              0	      0.827202	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.23909 	              0	      1.19175 	0.0           	       0.87452 	              0	      0.852139	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.818921	              0	      0.837938	0.0           	       0.732894	              0	      0.74176 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.969831	              0	      1.06545 	0.0           	       0.858587	              0	      0.906717	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.898735	              0	      0.783369	0.0           	       0.647355	              0	      0.607014	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.793973	              0	      0.816848	0.0           	       0.727935	              0	      0.730982	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.00211 	              0	      1.0053  	0.0           	       0.871191	              0	      0.87132 	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.937079	              0	      0.905231	0.0           	       0.708285	              0	      0.684735	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.870724	              0	      0.91781 	0.0           	       0.747884	              0	      0.758588	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.875482	              0	      0.826811	0.0           	       0.762162	              0	      0.741339	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.04261 	              0	      0.924556	0.0           	       0.755982	              0	      0.715403	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.875971	              0	      0.785561	0.0           	       0.751784	              0	      0.72046 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.11045 	              0	      1.11618 	0.0           	       0.922123	              0	      0.927486	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.734938	              0	      0.779695	0.0           	       0.675591	              0	      0.676713	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.04151 	              0	      1.09021 	0.0           	       0.704239	              0	      0.723208	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.831893	              0	      0.927041	0.0           	       0.679641	              0	      0.724433	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.750307	              0	      0.831133	0.0           	       0.646865	              0	      0.66885 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.966929	              0	      1.03286 	0.0           	       0.856099	              0	      0.880224	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.741269	              0	      0.703216	0.0           	       0.682219	              0	      0.664541	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.93889 	              0	      0.97247 	0.0           	       0.840221	              0	      0.857086	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.867398	              0	      0.891897	0.0           	       0.794319	              0	      0.825004	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.38941 	              0	      1.46614 	0.0           	       1.03268 	              0	      1.058   	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.902399	              0	      0.90917 	0.0           	       0.805813	              0	      0.815385	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.730956	              0	      0.716988	0.0           	       0.674859	              0	      0.668559	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.971614	              0	      0.931395	0.0           	       0.864361	              0	      0.832909	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.00246 	              0	      0.958565	0.0           	       0.860264	              0	      0.839257	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.728826	              0	      0.739411	0.0           	       0.675507	              0	      0.676923	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.573806	              0	      0.574545	0.0           	       0.577377	              0	      0.585276	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.799237	              0	      0.796622	0.0           	       0.732033	              0	      0.73931 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.87436 	              0	      0.934833	0.0           	       0.810213	              0	      0.832375	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.864675	              0	      0.886359	0.0           	       0.738249	              0	      0.756616	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.27197 	              0	      1.39698 	0.0           	       0.794721	              0	      0.855247	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.25086 	              0	      1.23635 	0.0           	       0.980812	              0	      0.970167	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.977701	              0	      1.02174 	0.0           	       0.86171 	              0	      0.887554	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.07097 	              0	      1.11211 	0.0           	       0.732041	              0	      0.752701	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.03035 	              0	      1.07484 	0.0           	       0.889018	              0	      0.909743	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.07089 	              0	      1.02181 	0.0           	       0.731491	              0	      0.706706	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.946761	              0	      0.966204	0.0           	       0.843444	              0	      0.852089	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.06611 	              0	      1.05376 	0.0           	       0.903717	              0	      0.907974	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.11402 	              0	      1.208   	0.0           	       0.919546	              0	      0.968836	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.9298  	              0	      0.931643	0.0           	       0.833408	              0	      0.839457	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.86772 	              0	      0.812594	0.0           	       0.744791	              0	      0.714607	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.01146 	              0	      1.00247 	0.0           	       0.875718	              0	      0.876906	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.966296	              0	      0.976943	0.0           	       0.852314	              0	      0.862549	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.957065	              0	      0.9415  	0.0           	       0.850367	              0	      0.839583	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.36728 	              0	      1.39184 	0.0           	       1.02334 	              0	      1.04085 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.21508 	              0	      1.2493  	0.0           	       0.964522	              0	      0.98498 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.09584 	              0	      1.09655 	0.0           	       0.916011	              0	      0.917473	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.79371 	              0	      0.869721	0.0           	       0.753916	              0	      0.802394	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.7326  	              0	      0.753728	0.0           	       0.643227	              0	      0.641719	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.0462  	              0	      1.05412 	0.0           	       0.894615	              0	      0.89947 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.800794	              0	      0.858153	0.0           	       0.744177	              0	      0.774527	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.907932	              0	      0.917197	0.0           	       0.666408	              0	      0.675347	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.791952	              0	      0.837057	0.0           	       0.719414	              0	      0.747052	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.803933	              0	      0.91662 	0.0           	       0.636305	              0	      0.6852  	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.831324	              0	      0.708709	0.0           	       0.650448	              0	      0.61134 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.838253	              0	      0.870653	0.0           	       0.665956	              0	      0.693499	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.930805	              0	      0.930653	0.0           	       0.709766	              0	      0.707545	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.873772	              0	      0.767235	0.0           	       0.751541	              0	      0.693335	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.726153	              0	      0.68943 	0.0           	       0.641927	              0	      0.620669	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.06246 	              0	      1.04352 	0.0           	       0.906826	              0	      0.895337	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.30182 	              0	      1.30464 	0.0           	       1.00058 	              0	      0.994501	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.999077	              0	      1.01853 	0.0           	       0.862144	              0	      0.873077	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.922367	              0	      0.973264	0.0           	       0.687124	              0	      0.700651	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.02369 	              0	      1.04677 	0.0           	       0.713829	              0	      0.729983	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.785645	              0	      0.853674	0.0           	       0.754164	              0	      0.788097	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.796087	              0	      0.784744	0.0           	       0.722951	              0	      0.727098	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.794536	              0	      0.815048	0.0           	       0.721929	              0	      0.737304	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.8284  	              0	      0.858638	0.0           	       0.773955	              0	      0.789762	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.11776 	              0	      1.15424 	0.0           	       0.926893	              0	      0.94702 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.830899	              0	      0.838146	0.0           	       0.758179	              0	      0.770694	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.909338	              0	      1.02184 	0.0           	       0.699422	              0	      0.747278	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.23219 	              0	      1.14654 	0.0           	       0.897362	              0	      0.87765 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.0798  	              0	      0.987764	0.0           	       0.725922	              0	      0.685179	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.03946 	              0	      1.03665 	0.0           	       0.868376	              0	      0.859772	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.12396 	              0	      1.15723 	0.0           	       0.834493	              0	      0.85549 	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.97046 	              0	      1.03984 	0.0           	       0.855846	              0	      0.889569	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.732502	              0	      0.743744	0.0           	       0.676307	              0	      0.672657	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.919849	              0	      0.955746	0.0           	       0.818968	              0	      0.843887	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.00616 	              0	      1.00934 	0.0           	       0.874728	              0	      0.873641	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.729397	              0	      0.764285	0.0           	       0.67473 	              0	      0.696928	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.09371 	              0	      1.09996 	0.0           	       0.917714	              0	      0.915563	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.809244	              0	      0.951482	0.0           	       0.64928 	              0	      0.697315	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.912847	              0	      0.857737	0.0           	       0.815277	              0	      0.794427	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.729598	              0	      0.757017	0.0           	       0.671475	              0	      0.687147	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.777138	              0	      0.770716	0.0           	       0.750019	              0	      0.736292	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.973204	              0	      0.980311	0.0           	       0.681549	              0	      0.688739	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.797533	              0	      0.752052	0.0           	       0.719613	              0	      0.705092	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.115   	              0	      1.07784 	0.0           	       0.925597	              0	      0.902938	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.02085 	              0	      1.01613 	0.0           	       0.884935	              0	      0.882164	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.857719	              0	      0.849156	0.0           	       0.791073	              0	      0.788995	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.996332	              0	      1.01385 	0.0           	       0.67561 	              0	      0.686331	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.954334	              0	      0.902067	0.0           	       0.673358	              0	      0.660386	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.971629	              0	      0.938251	0.0           	       0.74319 	              0	      0.724316	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       0.907299	              0	      0.898308	0.0           	       0.826966	              0	      0.816791	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.728482	              0	      0.729427	0.0           	       0.673748	              0	      0.669569	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.04879 	              0	      1.02935 	0.0           	       0.887777	              0	      0.878468	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       1.09127 	              0	      1.1367  	0.0           	       0.908279	              0	      0.93386 	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.863303	              0	      0.871483	0.0           	       0.758277	              0	      0.750885	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.973624	              0	      0.936851	0.0           	       0.828142	              0	      0.805075	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       1.09075 	              0	      1.06104 	0.0           	       0.908961	              0	      0.883446	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.05608 	              0	      0.967626	0.0           	       0.899173	              0	      0.853626	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.38838 	              0	      1.55934 	0.0           	       0.942661	              0	      1.00684 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.744167	              0	      0.775456	0.0           	       0.722809	              0	      0.74173 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.790823	              0	      0.800947	0.0           	       0.718865	              0	      0.724801	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.907276	              0	      0.885644	0.0           	       0.688896	              0	      0.67674 	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       0.959415	              0	      0.966776	0.0           	       0.776903	              0	      0.76911 	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.849866	              0	      0.816213	0.0           	       0.675567	              0	      0.654827	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       0.788349	              0	      0.762269	0.0           	       0.757792	              0	      0.737591	             0
rbf     	  1	  0.1	auto   	       1	      0.1	           0.2	       1.02461 	              0	      1.0518  	0.0           	       0.809997	              0	      0.821518	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.04984 	              0	      1.04867 	0.0           	       0.882943	              0	      0.876442	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.19637 	              0	      1.07991 	0.0           	       0.960467	              0	      0.914597	             0
rbf     	  1	  0.1	scale  	       1	      0.1	           0.2	       1.20212 	              0	      1.16655 	0.0           	       0.964344	              0	      0.946021	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.882996	              0	      0.915694	0.0           	       0.807885	              0	      0.8303  	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.91461 	              0	      0.901413	0.0           	       0.695482	              0	      0.690837	             0
poly    	  1	  0.1	scale  	       3	      0.1	           0.2	       0.890142	              0	      0.847018	0.0           	       0.670193	              0	      0.644405	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.737751	              0	      0.692091	0.0           	       0.682503	              0	      0.657342	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.633217	              0	      0.627368	0.0           	       0.624996	              0	      0.625871	             0
poly    	  1	  0.1	scale  	       5	      0.1	           0.2	       0.768983	              0	      0.783019	0.0           	       0.739696	              0	      0.751356	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       0.79364 	              0	      0.764777	0.0           	       0.723774	              0	      0.71239 	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.02418 	              0	      1.03918 	0.0           	       0.883016	              0	      0.891084	             0
poly    	  1	  0.1	scale  	       7	      0.1	           0.2	       1.00521 	              0	      0.90562 	0.0           	       0.726235	              0	      0.686181	             0
linear  	  1	  0.1	scale  	       1	      0.1	           0.2	       1.06222 	              0	      1.10751 	0.0           	       0.901566	              0	      0.927629	             0
