Kernel  	    C	   eps	gamma  	  degree	  opt tol	  tr/val split	  train avg mse	  train std mse	  test avg mse	test std mse        	  train avg mae	  train std mae	  test avg mae	  test std mae
linear  	 50  	0.01  	scale  	       1	    0.1  	          0.5 	       2.70973 	      1.96031  	      2.71202 	1.8784354133275845  	       1.24656 	      0.537358 	      1.24929 	     0.51641
linear  	 50  	0.01  	scale  	       1	    0.1  	          0.33	       2.2681  	      2.98414  	      2.21528 	2.8206070165506487  	       1.05669 	      0.636503 	      1.05449 	     0.613975
linear  	 50  	0.01  	scale  	       1	    0.1  	          0.2 	       2.1496  	      1.98071  	      2.12203 	1.9623432270748413  	       1.05289 	      0.475015 	      1.05047 	     0.479825
rbf     	 50  	0.0001	auto   	       1	    0.1  	          0.5 	       1.58148 	      1.27585  	      1.55718 	1.209864121659171   	       0.98098 	      0.382413 	      0.972804	     0.359291
rbf     	 50  	0.0001	auto   	       1	    0.1  	          0.33	       1.79887 	      1.34849  	      1.7706  	1.2830100443247263  	       0.997305	      0.452636 	      0.99598 	     0.437428
rbf     	 50  	0.0001	auto   	       1	    0.1  	          0.2 	       1.49731 	      0.825139 	      1.4911  	0.8048465629746     	       0.920416	      0.342473 	      0.921872	     0.344848
rbf     	 50  	0.0001	scale  	       1	    0.1  	          0.5 	       1.26316 	      0.573948 	      1.24183 	0.5408267827527211  	       0.8026  	      0.247959 	      0.796843	     0.240281
rbf     	 50  	0.0001	scale  	       1	    0.1  	          0.33	       1.64197 	      1.97297  	      1.62805 	1.9338606102150375  	       0.885007	      0.542354 	      0.881513	     0.541179
rbf     	 50  	0.0001	scale  	       1	    0.1  	          0.2 	       1.7131  	      1.11633  	      1.73903 	1.194751580715606   	       1.01104 	      0.369721 	      1.01359 	     0.386622
poly    	 50  	0.0001	scale  	       3	    0.1  	          0.5 	       1.60429 	      1.21626  	      1.59517 	1.184091657346088   	       0.920866	      0.378854 	      0.919637	     0.371147
poly    	 50  	0.0001	scale  	       3	    0.1  	          0.33	       1.63006 	      1.4598   	      1.62318 	1.4772727932457332  	       0.915877	      0.458437 	      0.913419	     0.460786
poly    	 50  	0.0001	scale  	       3	    0.1  	          0.2 	       1.92184 	      2.4668   	      1.90015 	2.4767504130128737  	       0.913422	      0.488013 	      0.904677	     0.483338
poly    	 50  	0.0001	scale  	       5	    0.1  	          0.5 	       1.4288  	      1.00627  	      1.53042 	1.1126584980282415  	       0.904168	      0.322458 	      0.93678 	     0.34059
poly    	 50  	0.0001	scale  	       5	    0.1  	          0.33	       2.34099 	      3.49529  	      2.36902 	3.472803556970481   	       0.983865	      0.558579 	      0.990734	     0.543796
poly    	 50  	0.0001	scale  	       5	    0.1  	          0.2 	       1.88666 	      1.26349  	      1.79778 	1.131990861650069   	       0.982004	      0.385086 	      0.965965	     0.370739
poly    	 50  	0.0001	scale  	       7	    0.1  	          0.5 	       1.15512 	      0.371793 	      1.15507 	0.3718696829183481  	       0.801623	      0.196292 	      0.805917	     0.202666
poly    	 50  	0.0001	scale  	       7	    0.1  	          0.33	       2.42464 	      2.75254  	      2.45605 	2.829308871029274   	       1.0909  	      0.567096 	      1.09918 	     0.575586
poly    	 50  	0.0001	scale  	       7	    0.1  	          0.2 	       1.69689 	      2.5154   	      1.71957 	2.520036508589382   	       0.836986	      0.438286 	      0.848107	     0.445697
linear  	 50  	0.0001	scale  	       1	    0.1  	          0.5 	       1.85145 	      1.85341  	      1.9103  	1.9225144863119543  	       0.956972	      0.406919 	      0.967595	     0.41698
linear  	 50  	0.0001	scale  	       1	    0.1  	          0.33	       1.24948 	      0.711626 	      1.2167  	0.6699148296978055  	       0.848528	      0.255335 	      0.845832	     0.252032
linear  	 50  	0.0001	scale  	       1	    0.1  	          0.2 	       1.49543 	      1.25341  	      1.53002 	1.2169256131388095  	       0.917257	      0.40158  	      0.930906	     0.383727
rbf     	 50  	1e-08 	auto   	       1	    0.1  	          0.5 	       1.83778 	      1.79705  	      1.83922 	1.7843193589745876  	       0.938584	      0.443977 	      0.942511	     0.439186
rbf     	 50  	1e-08 	auto   	       1	    0.1  	          0.33	       1.07122 	      0.344559 	      1.08509 	0.34905548973719663 	       0.784071	      0.207261 	      0.793215	     0.205496
rbf     	 50  	1e-08 	auto   	       1	    0.1  	          0.2 	       3.21077 	      4.60059  	      3.09058 	4.139173689655887   	       1.19992 	      0.713704 	      1.18533 	     0.652177
rbf     	 50  	1e-08 	scale  	       1	    0.1  	          0.5 	       1.44049 	      1.26066  	      1.43309 	1.2054484803293504  	       0.829548	      0.367926 	      0.827166	     0.35627
rbf     	 50  	1e-08 	scale  	       1	    0.1  	          0.33	       1.2346  	      0.694925 	      1.2146  	0.6844620027686469  	       0.869838	      0.261376 	      0.861217	     0.255572
rbf     	 50  	1e-08 	scale  	       1	    0.1  	          0.2 	       2.19957 	      2.24246  	      2.17674 	2.098242716913248   	       1.08432 	      0.491044 	      1.09183 	     0.478265
poly    	 50  	1e-08 	scale  	       3	    0.1  	          0.5 	       1.32672 	      0.522225 	      1.34521 	0.5948056450931853  	       0.871557	      0.241637 	      0.875701	     0.255649
poly    	 50  	1e-08 	scale  	       3	    0.1  	          0.33	       1.52157 	      0.586928 	      1.53438 	0.636054268547137   	       0.967928	      0.22963  	      0.97147 	     0.247208
poly    	 50  	1e-08 	scale  	       3	    0.1  	          0.2 	       0.981972	      0.0879441	      0.984473	0.07750671386564952 	       0.748088	      0.123453 	      0.747813	     0.126063
poly    	 50  	1e-08 	scale  	       5	    0.1  	          0.5 	       1.92359 	      2.20165  	      1.91262 	2.1615875405648555  	       0.93208 	      0.44218  	      0.929065	     0.437101
poly    	 50  	1e-08 	scale  	       5	    0.1  	          0.33	       1.09473 	      0.192204 	      1.09588 	0.20696353792645064 	       0.79323 	      0.165098 	      0.79311 	     0.168695
poly    	 50  	1e-08 	scale  	       5	    0.1  	          0.2 	       0.983618	      0.398581 	      1.00046 	0.38079338742057756 	       0.749229	      0.200837 	      0.755122	     0.18894
poly    	 50  	1e-08 	scale  	       7	    0.1  	          0.5 	       1.28428 	      0.894453 	      1.3011  	0.8709647403815     	       0.857645	      0.307923 	      0.866899	     0.304453
poly    	 50  	1e-08 	scale  	       7	    0.1  	          0.33	       0.971485	      0.232063 	      0.968898	0.23642044372454998 	       0.705318	      0.14569  	      0.707289	     0.146789
poly    	 50  	1e-08 	scale  	       7	    0.1  	          0.2 	       1.14658 	      0.362505 	      1.17257 	0.38840753710709724 	       0.834598	      0.186872 	      0.84771 	     0.202338
linear  	 50  	1e-08 	scale  	       1	    0.1  	          0.5 	       1.69844 	      2.02102  	      1.71058 	2.067032624984295   	       0.880498	      0.465438 	      0.878596	     0.464312
linear  	 50  	1e-08 	scale  	       1	    0.1  	          0.33	       1.02585 	      0.380291 	      1.02625 	0.3918941073471539  	       0.793734	      0.18573  	      0.793927	     0.195774
linear  	 50  	1e-08 	scale  	       1	    0.1  	          0.2 	       1.02356 	      0.105437 	      1.05737 	0.11913969901825801 	       0.721432	      0.145318 	      0.732213	     0.141013
rbf     	 50  	0.1   	auto   	       1	    0.001	          0.5 	       1.19473 	      0.553013 	      1.20727 	0.5690257373924784  	       0.780619	      0.208568 	      0.785156	     0.210801
rbf     	 50  	0.1   	auto   	       1	    0.001	          0.33	       2.49424 	      4.20181  	      2.47756 	4.107750600000298   	       1.02468 	      0.666634 	      1.03345 	     0.673442
rbf     	 50  	0.1   	auto   	       1	    0.001	          0.2 	       2.08904 	      2.81059  	      2.10819 	2.818451709924276   	       0.992061	      0.591556 	      0.996748	     0.590512
rbf     	 50  	0.1   	scale  	       1	    0.001	          0.5 	       1.07647 	      0.491219 	      1.08297 	0.47549384001996325 	       0.739541	      0.228673 	      0.74566 	     0.222348
rbf     	 50  	0.1   	scale  	       1	    0.001	          0.33	       1.21839 	      0.520198 	      1.20042 	0.4876143996035424  	       0.800237	      0.232105 	      0.798948	     0.224475
rbf     	 50  	0.1   	scale  	       1	    0.001	          0.2 	       1.67089 	      1.66036  	      1.72669 	1.8537674708230931  	       0.930582	      0.394259 	      0.935783	     0.41845
poly    	 50  	0.1   	scale  	       3	    0.001	          0.5 	       1.22948 	      0.616736 	      1.23616 	0.5991724726234169  	       0.808294	      0.27209  	      0.810907	     0.265931
poly    	 50  	0.1   	scale  	       3	    0.001	          0.33	       1.39613 	      0.906802 	      1.4343  	0.9484511106271989  	       0.905439	      0.29321  	      0.917095	     0.306066
poly    	 50  	0.1   	scale  	       3	    0.001	          0.2 	       1.25385 	      0.609048 	      1.24432 	0.5795964049647337  	       0.839329	      0.251131 	      0.839039	     0.235531
poly    	 50  	0.1   	scale  	       5	    0.001	          0.5 	       3.09089 	      3.11108  	      3.05554 	2.9934477062524083  	       1.23204 	      0.648159 	      1.23442 	     0.63501
poly    	 50  	0.1   	scale  	       5	    0.001	          0.33	       1.38299 	      1.03936  	      1.42132 	1.0741125230451298  	       0.900889	      0.340059 	      0.912705	     0.346304
poly    	 50  	0.1   	scale  	       5	    0.001	          0.2 	       2.22763 	      1.4824   	      2.2782  	1.5479156882487297  	       1.13505 	      0.381988 	      1.15205 	     0.401936
poly    	 50  	0.1   	scale  	       7	    0.001	          0.5 	       4.69024 	      8.25364  	      4.81941 	8.530853426657448   	       1.37572 	      0.953581 	      1.39255 	     0.957434
poly    	 50  	0.1   	scale  	       7	    0.001	          0.33	       1.53907 	      0.711481 	      1.56119 	0.6954102922804195  	       0.986555	      0.268415 	      0.991784	     0.256635
poly    	 50  	0.1   	scale  	       7	    0.001	          0.2 	       1.52097 	      0.955186 	      1.43379 	0.8596179607763004  	       0.899979	      0.358258 	      0.88177 	     0.342709
linear  	 50  	0.1   	scale  	       1	    0.001	          0.5 	       1.21554 	      0.573401 	      1.26979 	0.5831347756168955  	       0.822932	      0.20439  	      0.842017	     0.206426
linear  	 50  	0.1   	scale  	       1	    0.001	          0.33	       1.98421 	      2.84671  	      2.01287 	2.877302032823745   	       0.977358	      0.573055 	      0.987099	     0.583276
linear  	 50  	0.1   	scale  	       1	    0.001	          0.2 	       1.94213 	      2.47964  	      1.87351 	2.4556669848072543  	       0.914288	      0.578685 	      0.888735	     0.572427
rbf     	 50  	0.01  	auto   	       1	    0.001	          0.5 	       1.30872 	      1.09683  	      1.30671 	1.0801536517388917  	       0.77111 	      0.318544 	      0.770512	     0.30927
rbf     	 50  	0.01  	auto   	       1	    0.001	          0.33	       1.34575 	      0.995491 	      1.37284 	1.0576133644925447  	       0.805789	      0.305241 	      0.813635	     0.314058
rbf     	 50  	0.01  	auto   	       1	    0.001	          0.2 	       0.989841	      0.327992 	      0.988057	0.31723154293022365 	       0.77524 	      0.203522 	      0.768907	     0.194837
rbf     	 50  	0.01  	scale  	       1	    0.001	          0.5 	       2.0748  	      3.33288  	      2.06881 	3.2221609837384366  	       0.954558	      0.619985 	      0.962648	     0.594212
rbf     	 50  	0.01  	scale  	       1	    0.001	          0.33	       2.71693 	      2.95575  	      2.73596 	3.0145307338659535  	       1.13749 	      0.624162 	      1.13821 	     0.627332
rbf     	 50  	0.01  	scale  	       1	    0.001	          0.2 	       1.0544  	      0.122523 	      1.06775 	0.12142279361165555 	       0.792263	      0.114695 	      0.80531 	     0.120128
poly    	 50  	0.01  	scale  	       3	    0.001	          0.5 	       1.02991 	      0.113007 	      1.04694 	0.14018430421784414 	       0.774911	      0.121064 	      0.782582	     0.140337
poly    	 50  	0.01  	scale  	       3	    0.001	          0.33	       1.51258 	      1.14062  	      1.52573 	1.211604142092633   	       0.912841	      0.318687 	      0.916957	     0.334381
poly    	 50  	0.01  	scale  	       3	    0.001	          0.2 	       1.02685 	      0.304516 	      1.05199 	0.29834341355499333 	       0.759046	      0.187957 	      0.771976	     0.187895
poly    	 50  	0.01  	scale  	       5	    0.001	          0.5 	       3.01799 	      4.31014  	      2.95829 	4.091715777346928   	       1.13624 	      0.711384 	      1.1422  	     0.70625
poly    	 50  	0.01  	scale  	       5	    0.001	          0.33	       1.00688 	      0.260789 	      1.02024 	0.2688342153819808  	       0.762532	      0.149266 	      0.762864	     0.143957
poly    	 50  	0.01  	scale  	       5	    0.001	          0.2 	       1.12331 	      0.600074 	      1.16472 	0.5959944190889386  	       0.775519	      0.258423 	      0.790957	     0.25646
poly    	 50  	0.01  	scale  	       7	    0.001	          0.5 	       2.18709 	      2.45397  	      2.26473 	2.601878550712253   	       1.09869 	      0.513904 	      1.11644 	     0.529452
poly    	 50  	0.01  	scale  	       7	    0.001	          0.33	       1.26032 	      0.747374 	      1.25689 	0.7065830991346825  	       0.811294	      0.219381 	      0.814647	     0.211679
poly    	 50  	0.01  	scale  	       7	    0.001	          0.2 	       4.43917 	      8.32722  	      4.54273 	8.745977341831246   	       1.31225 	      1.23381  	      1.31889 	     1.27071
linear  	 50  	0.01  	scale  	       1	    0.001	          0.5 	       1.5277  	      1.26285  	      1.53019 	1.2621309164839163  	       0.91919 	      0.340148 	      0.919891	     0.34102
linear  	 50  	0.01  	scale  	       1	    0.001	          0.33	       2.20281 	      2.64835  	      2.22873 	2.64598442650065    	       1.0185  	      0.567365 	      1.03436 	     0.569264
linear  	 50  	0.01  	scale  	       1	    0.001	          0.2 	       1.5569  	      1.31639  	      1.54106 	1.3059773024103614  	       0.921484	      0.411497 	      0.917764	     0.415392
rbf     	 50  	0.0001	auto   	       1	    0.001	          0.5 	       1.91957 	      2.49834  	      1.95686 	2.544596180197689   	       0.974589	      0.465522 	      0.984342	     0.473521
rbf     	 50  	0.0001	auto   	       1	    0.001	          0.33	       1.20278 	      0.376988 	      1.22637 	0.3598467628222042  	       0.833781	      0.228267 	      0.843379	     0.222959
rbf     	 50  	0.0001	auto   	       1	    0.001	          0.2 	       1.35071 	      0.891669 	      1.31483 	0.8965878871790766  	       0.844875	      0.309833 	      0.828982	     0.312054
rbf     	 50  	0.0001	scale  	       1	    0.001	          0.5 	       2.23086 	      1.63368  	      2.33296 	1.747323732721207   	       1.13177 	      0.435079 	      1.15425 	     0.45526
rbf     	 50  	0.0001	scale  	       1	    0.001	          0.33	       1.11059 	      0.328765 	      1.12361 	0.39149224353359563 	       0.716567	      0.164268 	      0.718201	     0.173424
rbf     	 50  	0.0001	scale  	       1	    0.001	          0.2 	       1.66274 	      1.89443  	      1.70008 	2.0089745749885877  	       0.909153	      0.398964 	      0.910749	     0.397738
poly    	 50  	0.0001	scale  	       3	    0.001	          0.5 	       3.01995 	      5.74363  	      2.96875 	5.566299116791874   	       1.08839 	      0.880971 	      1.08825 	     0.874114
poly    	 50  	0.0001	scale  	       3	    0.001	          0.33	       1.11697 	      0.349687 	      1.14135 	0.36287113808373117 	       0.827507	      0.204927 	      0.834919	     0.208514
poly    	 50  	0.0001	scale  	       3	    0.001	          0.2 	       1.11166 	      0.333159 	      1.11984 	0.30507740653861015 	       0.76943 	      0.202846 	      0.774551	     0.198259
poly    	 50  	0.0001	scale  	       5	    0.001	          0.5 	       1.9909  	      1.73502  	      1.97947 	1.7273110111709218  	       1.04969 	      0.495313 	      1.03992 	     0.487673
poly    	 50  	0.0001	scale  	       5	    0.001	          0.33	       1.17204 	      0.515902 	      1.19074 	0.5579023784650737  	       0.820471	      0.249247 	      0.827217	     0.270212
poly    	 50  	0.0001	scale  	       5	    0.001	          0.2 	       1.05364 	      0.125961 	      1.06354 	0.1246909268278935  	       0.72298 	      0.14071  	      0.728162	     0.15548
poly    	 50  	0.0001	scale  	       7	    0.001	          0.5 	       1.21381 	      0.499327 	      1.21933 	0.4822925656336634  	       0.803651	      0.22618  	      0.807805	     0.21795
poly    	 50  	0.0001	scale  	       7	    0.001	          0.33	       1.514   	      1.24316  	      1.51004 	1.1819425478715913  	       0.942788	      0.354478 	      0.945599	     0.340291
poly    	 50  	0.0001	scale  	       7	    0.001	          0.2 	       5.71443 	     12.6997   	      5.15956 	10.997202222205678  	       1.25952 	      1.13025  	      1.23604 	     1.0369
linear  	 50  	0.0001	scale  	       1	    0.001	          0.5 	       1.48472 	      0.992846 	      1.50227 	1.024591774759713   	       0.921743	      0.332884 	      0.931235	     0.340216
linear  	 50  	0.0001	scale  	       1	    0.001	          0.33	       1.16618 	      0.44428  	      1.17699 	0.46122068914127734 	       0.826995	      0.199469 	      0.835669	     0.206385
linear  	 50  	0.0001	scale  	       1	    0.001	          0.2 	       2.42889 	      2.44786  	      2.55232 	2.662538454445302   	       1.11112 	      0.618466 	      1.13381 	     0.652976
rbf     	 50  	1e-08 	auto   	       1	    0.001	          0.5 	       2.12922 	      1.45847  	      2.1436  	1.37561262903962    	       1.12751 	      0.416858 	      1.13539 	     0.393263
rbf     	 50  	1e-08 	auto   	       1	    0.001	          0.33	       1.82384 	      1.90814  	      1.93755 	2.1369978274165873  	       1.01531 	      0.421875 	      1.04184 	     0.445222
rbf     	 50  	1e-08 	auto   	       1	    0.001	          0.2 	       1.93398 	      1.83655  	      1.93738 	1.8090101787959627  	       1.02997 	      0.446173 	      1.03118 	     0.440282
rbf     	 50  	1e-08 	scale  	       1	    0.001	          0.5 	       1.22129 	      0.53874  	      1.27513 	0.5460347280483469  	       0.827409	      0.188124 	      0.847225	     0.187898
rbf     	 50  	1e-08 	scale  	       1	    0.001	          0.33	       1.37829 	      0.680523 	      1.41813 	0.7020602691591638  	       0.92535 	      0.273161 	      0.942255	     0.277889
rbf     	 50  	1e-08 	scale  	       1	    0.001	          0.2 	       1.08113 	      0.464505 	      1.10964 	0.44318469192232574 	       0.701179	      0.23322  	      0.715624	     0.231543
poly    	 50  	1e-08 	scale  	       3	    0.001	          0.5 	       1.34705 	      0.776508 	      1.3552  	0.7088222282922494  	       0.819362	      0.269679 	      0.825283	     0.262798
poly    	 50  	1e-08 	scale  	       3	    0.001	          0.33	       1.02841 	      0.139706 	      1.0222  	0.15128325477264284 	       0.771491	      0.12771  	      0.769967	     0.131322
poly    	 50  	1e-08 	scale  	       3	    0.001	          0.2 	       1.21563 	      0.409793 	      1.22569 	0.4299095794313988  	       0.794518	      0.196222 	      0.79954 	     0.200139
poly    	 50  	1e-08 	scale  	       5	    0.001	          0.5 	       1.16026 	      0.465695 	      1.1933  	0.441636019951433   	       0.813268	      0.233972 	      0.831059	     0.225156
poly    	 50  	1e-08 	scale  	       5	    0.001	          0.33	       1.58656 	      0.929874 	      1.59407 	0.9206196409270023  	       0.963835	      0.330329 	      0.967014	     0.335357
poly    	 50  	1e-08 	scale  	       5	    0.001	          0.2 	       1.4331  	      0.895442 	      1.46491 	0.941748710572632   	       0.940381	      0.307298 	      0.951359	     0.33234
poly    	 50  	1e-08 	scale  	       7	    0.001	          0.5 	       2.7503  	      2.87608  	      2.80908 	2.9590873200419305  	       1.19658 	      0.580419 	      1.21147 	     0.58828
poly    	 50  	1e-08 	scale  	       7	    0.001	          0.33	       2.25312 	      3.10487  	      2.27526 	3.145571042079563   	       1.05836 	      0.610178 	      1.06327 	     0.628564
poly    	 50  	1e-08 	scale  	       7	    0.001	          0.2 	       1.29307 	      1.20815  	      1.2916  	1.1947625658751229  	       0.777558	      0.405289 	      0.773923	     0.395713
linear  	 50  	1e-08 	scale  	       1	    0.001	          0.5 	       1.46228 	      1.08384  	      1.48292 	1.1476261058210593  	       0.881932	      0.325079 	      0.88683 	     0.334879
linear  	 50  	1e-08 	scale  	       1	    0.001	          0.33	       1.22629 	      0.41272  	      1.19862 	0.40438081628638795 	       0.835168	      0.223305 	      0.827569	     0.219601
linear  	 50  	1e-08 	scale  	       1	    0.001	          0.2 	       1.15773 	      0.687855 	      1.1136  	0.6113852251336949  	       0.835961	      0.280617 	      0.817017	     0.255961
rbf     	 50  	0.1   	auto   	       1	    1e-08	          0.5 	       1.19133 	      0.697574 	      1.19494 	0.6449640567506035  	       0.786092	      0.268415 	      0.793524	     0.264241
rbf     	 50  	0.1   	auto   	       1	    1e-08	          0.33	       1.0021  	      0.101084 	      1.02554 	0.1182576728529254  	       0.710016	      0.136316 	      0.720496	     0.146336
rbf     	 50  	0.1   	auto   	       1	    1e-08	          0.2 	       1.06279 	      0.237765 	      1.10017 	0.3008783201200329  	       0.72523 	      0.168313 	      0.741683	     0.182542
rbf     	 50  	0.1   	scale  	       1	    1e-08	          0.5 	       1.19254 	      0.427884 	      1.21944 	0.43853275926226815 	       0.797936	      0.221041 	      0.807802	     0.220061
rbf     	 50  	0.1   	scale  	       1	    1e-08	          0.33	       1.50595 	      0.958299 	      1.53013 	0.9769711942155737  	       0.91758 	      0.32968  	      0.928821	     0.33943
rbf     	 50  	0.1   	scale  	       1	    1e-08	          0.2 	       2.59076 	      2.86068  	      2.72368 	3.0892799013249337  	       1.12326 	      0.644745 	      1.15028 	     0.687431
poly    	 50  	0.1   	scale  	       3	    1e-08	          0.5 	       1.66916 	      0.864424 	      1.67918 	0.8901469490557434  	       1.02105 	      0.296298 	      1.02311 	     0.301309
poly    	 50  	0.1   	scale  	       3	    1e-08	          0.33	       0       	      0        	      0       	Exception
poly    	 50  	0.1   	scale  	       3	    1e-08	          0.2 	       1.12934 	      0.25853  	      1.17038 	0.30848356005589195 	       0.82942 	      0.140417 	      0.840789	     0.141029
poly    	 50  	0.1   	scale  	       5	    1e-08	          0.5 	       2.6369  	      2.72942  	      2.71249 	2.9381160110448823  	       1.12489 	      0.495187 	      1.13693 	     0.508773
poly    	 50  	0.1   	scale  	       5	    1e-08	          0.33	       1.97577 	      2.15525  	      1.99787 	2.174373066850063   	       0.957249	      0.456192 	      0.966212	     0.458016
poly    	 50  	0.1   	scale  	       5	    1e-08	          0.2 	       3.06639 	      5.32933  	      3.00008 	5.247271304073852   	       1.06909 	      0.756345 	      1.0555  	     0.74728
poly    	 50  	0.1   	scale  	       7	    1e-08	          0.5 	       1.23962 	      0.637261 	      1.25136 	0.6780317212863962  	       0.834976	      0.271557 	      0.839915	     0.283867
poly    	 50  	0.1   	scale  	       7	    1e-08	          0.33	       0       	      0        	      0       	Exception
poly    	 50  	0.1   	scale  	       7	    1e-08	          0.2 	       1.4163  	      0.567562 	      1.42387 	0.5476239151574274  	       0.860771	      0.22027  	      0.86451 	     0.208931
linear  	 50  	0.1   	scale  	       1	    1e-08	          0.5 	       0.974564	      0.0640247	      0.994133	0.0536564138388887  	       0.74233 	      0.132383 	      0.752483	     0.130705
linear  	 50  	0.1   	scale  	       1	    1e-08	          0.33	       1.03565 	      0.10861  	      1.03343 	0.10442865717768654 	       0.815445	      0.134584 	      0.820018	     0.142114
linear  	 50  	0.1   	scale  	       1	    1e-08	          0.2 	       0.949487	      0.0446355	      0.949134	0.06964212644705026 	       0.70704 	      0.113839 	      0.704056	     0.113094
rbf     	 50  	0.01  	auto   	       1	    1e-08	          0.5 	       0.969377	      0.161264 	      0.981052	0.17107799453593842 	       0.673397	      0.12261  	      0.680175	     0.131767
rbf     	 50  	0.01  	auto   	       1	    1e-08	          0.33	       1.00967 	      0.14705  	      1.03175 	0.1677699141303276  	       0.673899	      0.166065 	      0.681739	     0.173282
rbf     	 50  	0.01  	auto   	       1	    1e-08	          0.2 	       1.01832 	      0.069668 	      1.04549 	0.06927924891465624 	       0.730123	      0.137504 	      0.742063	     0.140903
rbf     	 50  	0.01  	scale  	       1	    1e-08	          0.5 	       1.50521 	      1.16457  	      1.51797 	1.155699506523691   	       0.862308	      0.398115 	      0.871476	     0.396968
rbf     	 50  	0.01  	scale  	       1	    1e-08	          0.33	       1.34494 	      0.834816 	      1.35035 	0.7879201132547643  	       0.847783	      0.297722 	      0.856235	     0.291894
rbf     	 50  	0.01  	scale  	       1	    1e-08	          0.2 	       0.964385	      0.12323  	      0.945801	0.15164348681090245 	       0.625706	      0.0987295	      0.619791	     0.102655
poly    	 50  	0.01  	scale  	       3	    1e-08	          0.5 	       1.26142 	      0.345222 	      1.29362 	0.38173384280061917 	       0.774249	      0.178922 	      0.787746	     0.194335
poly    	 50  	0.01  	scale  	       3	    1e-08	          0.33	       2.09389 	      1.94265  	      2.09812 	1.9451021844316987  	       1.00703 	      0.488106 	      1.00878 	     0.482773
poly    	 50  	0.01  	scale  	       3	    1e-08	          0.2 	       1.07563 	      0.130647 	      1.06147 	0.15790734933521935 	       0.736459	      0.175484 	      0.731276	     0.178444
poly    	 50  	0.01  	scale  	       5	    1e-08	          0.5 	       1.94196 	      1.74831  	      1.92509 	1.7013756907266508  	       0.922986	      0.5148   	      0.915392	     0.503593
poly    	 50  	0.01  	scale  	       5	    1e-08	          0.33	       1.0588  	      0.308988 	      1.06082 	0.30406754723940027 	       0.736661	      0.157912 	      0.740973	     0.159745
poly    	 50  	0.01  	scale  	       5	    1e-08	          0.2 	       1.34963 	      0.662308 	      1.36981 	0.6928955958902903  	       0.883164	      0.279319 	      0.890375	     0.28694
poly    	 50  	0.01  	scale  	       7	    1e-08	          0.5 	       1.56204 	      1.43294  	      1.53413 	1.2901623654422054  	       0.842243	      0.321335 	      0.843062	     0.314097
poly    	 50  	0.01  	scale  	       7	    1e-08	          0.33	       2.2556  	      1.77586  	      2.22074 	1.678265958032523   	       1.01544 	      0.419753 	      1.01068 	     0.413803
poly    	 50  	0.01  	scale  	       7	    1e-08	          0.2 	       1.41122 	      1.10665  	      1.46212 	1.1256291529829947  	       0.884096	      0.333225 	      0.906156	     0.335461
linear  	 50  	0.01  	scale  	       1	    1e-08	          0.5 	       0.962045	      0.0633352	      0.984119	0.08242636905063339 	       0.632751	      0.122643 	      0.640577	     0.125861
linear  	 50  	0.01  	scale  	       1	    1e-08	          0.33	       0.992611	      0.121632 	      0.999397	0.13069719011402636 	       0.778267	      0.136079 	      0.780197	     0.143434
linear  	 50  	0.01  	scale  	       1	    1e-08	          0.2 	       0.9712  	      0.145863 	      0.958649	0.15281724174820047 	       0.750056	      0.170626 	      0.745708	     0.17642
rbf     	 50  	0.0001	auto   	       1	    1e-08	          0.5 	       1.13654 	      0.507242 	      1.18614 	0.5084299841205436  	       0.733469	      0.246455 	      0.751632	     0.249494
rbf     	 50  	0.0001	auto   	       1	    1e-08	          0.33	       1.03362 	      0.311027 	      1.03719 	0.35237261713320933 	       0.665335	      0.167103 	      0.663109	     0.176891
rbf     	 50  	0.0001	auto   	       1	    1e-08	          0.2 	       1.13041 	      0.458462 	      1.16257 	0.44362543515177755 	       0.771593	      0.243642 	      0.782572	     0.243014
rbf     	 50  	0.0001	scale  	       1	    1e-08	          0.5 	       1.02603 	      0.162322 	      1.04707 	0.18003632801468328 	       0.753843	      0.166125 	      0.763708	     0.174046
rbf     	 50  	0.0001	scale  	       1	    1e-08	          0.33	       1.75035 	      1.26664  	      1.76146 	1.29194904129103    	       1.01892 	      0.369491 	      1.02832 	     0.37611
rbf     	 50  	0.0001	scale  	       1	    1e-08	          0.2 	       1.14911 	      0.539719 	      1.18261 	0.5361206803926434  	       0.790071	      0.226926 	      0.80246 	     0.227452
poly    	 50  	0.0001	scale  	       3	    1e-08	          0.5 	       1.94986 	      2.01065  	      1.97348 	2.0045126009516205  	       1.01032 	      0.440322 	      1.02404 	     0.440652
poly    	 50  	0.0001	scale  	       3	    1e-08	          0.33	       1.58012 	      1.34953  	      1.58701 	1.3641788220537978  	       0.894767	      0.341012 	      0.895663	     0.332629
poly    	 50  	0.0001	scale  	       3	    1e-08	          0.2 	       1.40956 	      0.946979 	      1.41074 	1.0351341978766386  	       0.859402	      0.317505 	      0.857927	     0.337927
poly    	 50  	0.0001	scale  	       5	    1e-08	          0.5 	       1.21968 	      0.389052 	      1.2693  	0.3991222775438068  	       0.78955 	      0.204986 	      0.806177	     0.216107
poly    	 50  	0.0001	scale  	       5	    1e-08	          0.33	       1.69836 	      1.59187  	      1.68032 	1.6017744375609826  	       0.84389 	      0.514325 	      0.84137 	     0.522208
